4x16.tsp,0,0.0030002593994140625
4x16.tsp,1,0.0009996891021728516
4x16.tsp,2,0.0019996166229248047
4x16.tsp,3,0.002000093460083008
4x16.tsp,4,0.0019998550415039062
4x16.tsp,5,0.002001047134399414
4x16.tsp,6,0.001998424530029297
4x16.tsp,7,0.002004384994506836
4x16.tsp,8,0.001996278762817383
4x16.tsp,9,0.0019996166229248047
4x16.tsp,10,0.002000570297241211
4x16.tsp,11,0.002000093460083008
4x16.tsp,12,0.0019996166229248047
4x16.tsp,13,0.00099945068359375
4x16.tsp,14,0.002003192901611328
4x16.tsp,15,0.0019998550415039062
4x16.tsp,16,0.0020003318786621094
4x16.tsp,17,0.0020008087158203125
4x16.tsp,18,0.0019965171813964844
4x16.tsp,19,0.0020318031311035156
4x16.tsp,20,0.001969575881958008
4x16.tsp,21,0.001999378204345703
4x16.tsp,22,0.002000093460083008
4x16.tsp,23,0.0019991397857666016
4x16.tsp,24,0.00200653076171875
4x16.tsp,25,0.0019998550415039062
4x16.tsp,26,0.00099945068359375
4x16.tsp,27,0.0020003318786621094
4x16.tsp,28,0.0019996166229248047
4x16.tsp,29,0.0020012855529785156
4x16.tsp,30,0.001997709274291992
4x16.tsp,31,0.002001523971557617
4x16.tsp,32,0.0015037059783935547
4x16.tsp,33,0.0020034313201904297
4x16.tsp,34,0.002000570297241211
4x16.tsp,35,0.0019986629486083984
4x16.tsp,36,0.0020020008087158203
4x16.tsp,37,0.0019991397857666016
4x16.tsp,38,0.0019989013671875
4x16.tsp,39,0.002000570297241211
4x16.tsp,40,0.0019996166229248047
4x16.tsp,41,0.002000093460083008
4x16.tsp,42,0.002000093460083008
4x16.tsp,43,0.002001523971557617
4x16.tsp,44,0.0009982585906982422
4x16.tsp,45,0.0020008087158203125
4x16.tsp,46,0.002031564712524414
4x16.tsp,47,0.0019693374633789062
4x16.tsp,48,0.0020301342010498047
4x16.tsp,49,0.0020008087158203125
4x16.tsp,50,0.0019989013671875
4x16.tsp,51,0.0020012855529785156
4x16.tsp,52,0.0019805431365966797
4x16.tsp,53,0.0020189285278320312
4x16.tsp,54,0.0020055770874023438
4x16.tsp,55,0.0019979476928710938
4x16.tsp,56,0.0019960403442382812
4x16.tsp,57,0.001001119613647461
4x16.tsp,58,0.002001047134399414
4x16.tsp,59,0.0019986629486083984
4x16.tsp,60,0.0019986629486083984
4x16.tsp,61,0.002000570297241211
4x16.tsp,62,0.002000570297241211
4x16.tsp,63,0.001999378204345703
4x16.tsp,64,0.0020008087158203125
4x16.tsp,65,0.002000093460083008
4x16.tsp,66,0.0019991397857666016
4x16.tsp,67,0.0020003318786621094
4x16.tsp,68,0.0020029544830322266
4x16.tsp,69,0.0009975433349609375
4x16.tsp,70,0.0019998550415039062
4x16.tsp,71,0.0019989013671875
4x16.tsp,72,0.001969575881958008
4x16.tsp,73,0.002033233642578125
4x16.tsp,74,0.0019981861114501953
4x16.tsp,75,0.0019686222076416016
4x16.tsp,76,0.0020356178283691406
4x16.tsp,77,0.0019998550415039062
4x16.tsp,78,0.001970529556274414
4x16.tsp,79,0.0019998550415039062
4x16.tsp,80,0.0009999275207519531
4x16.tsp,81,0.0019998550415039062
4x16.tsp,82,0.0019991397857666016
4x16.tsp,83,0.001999378204345703
4x16.tsp,84,0.002579212188720703
4x16.tsp,85,0.0019989013671875
4x16.tsp,86,0.0009987354278564453
4x16.tsp,87,0.0019998550415039062
4x16.tsp,88,0.002003192901611328
4x16.tsp,89,0.002005338668823242
4x16.tsp,90,0.0019941329956054688
4x16.tsp,91,0.0019981861114501953
4x16.tsp,92,0.0020096302032470703
4x16.tsp,93,0.0019905567169189453
4x16.tsp,94,0.002010822296142578
4x16.tsp,95,0.0019927024841308594
4x16.tsp,96,0.0009963512420654297
4x16.tsp,97,0.002000570297241211
4x16.tsp,98,0.002000093460083008
4x16.tsp,99,0.0020036697387695312
